distinct_id,case when page = 'discuss_detail' then '4' when page = 'group' then '5' end,item_nid,count(1)
u:2180790,4,30196fe2-5399-41fc-8b29-ace1f4aaf6c9,1
u:2077045,5,79915e31-7859-4122-8253-b491e7891c8e,6
u:2353704,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:2315058,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:252035,4,d9661d05-ac6a-41fa-b7ec-d08a8db9ba2d,1
u:2329843,4,b7803a04-bdc1-4d52-ac06-0985e13b5413,1
d:6ed27aaf-d60d-310a-a5c4-d8eb7aec26eb,4,a8f94385-bcef-4e74-a3ce-f1dec907cb9c,1
u:2018938,4,07b9d9a6-5e82-4217-9a09-a93872f95cf5,1
u:2058530,4,44be89d9-e34f-4dc5-8671-261aa53ad516,1
u:2291369,4,ec2e19b9-396a-43f1-9a9a-252f5712a2d5,1
u:2336843,4,51728fc9-1ff7-4422-b30c-0786523c39c3,1
d:b26d6c81-c8cb-3c32-9d52-d2339e04201b,4,0496fc79-6aef-437b-9565-8e2ce7825faf,1
u:2353037,4,b7dfa6cf-c9e4-4354-bcfb-0fab7be07aa5,1
d:dfbd4b7091fe4503795fedbccbba85770751b7ab,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2125472,4,a42b9b32-ae81-4124-bc28-3a6a83d8fb8a,1
u:20101402,4,5bc0734a-e71a-4e90-b6db-6f4833dc184e,1
u:2350599,5,c6edca31-909c-449e-a07a-54496a67e1a2,8
u:130149,5,05c6ed35-e1dc-4eb1-adcf-f94016d056ac,3
u:2192390,4,c0a189a3-70c4-4958-8c5e-db4cde38459c,2
u:2217138,4,2ffd4937-1fc7-44fb-972b-964c9655da3c,1
u:2333223,4,57b36e5f-06d3-42b8-a052-1deaaa5a80f3,1
u:2304646,4,e20e5344-1f8a-4cea-bc11-96d33cdf7b42,1
u:2022611,4,9f7aa289-8202-4f44-be6c-3f7b1861e63e,1
u:2249500,4,0ed3f6ef-45d1-4fae-bce8-a669561cca3f,1
u:1304660,4,59a8d8c1-b883-4450-8a0b-093cda2fff12,1
d:dd843d27acc37ef10c08cc0d8f50765a26107af6,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2135198,4,17f4e03e-294f-486a-8211-5c3cfa7ae434,1
u:1193106,4,8f921995-cbec-4039-8b18-93ac66413151,4
d:e30488ab-8292-3644-980e-33d9a420b713,4,036770bc-fea3-428a-af74-6f4e3e89f0bc,1
u:631396,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2354456,4,bd5233a4-b252-4c52-a641-fbc386c732c4,1
u:2113624,4,918fe099-88cb-4ae8-95e7-0977ad420391,1
u:2228936,4,7b0630f7-17d3-4752-8b38-dae4513a7179,1
u:1049598,4,f87f34df-7187-4704-b443-ea0a877393b4,1
u:2337017,5,79915e31-7859-4122-8253-b491e7891c8e,5
d:d77bac25-4303-3646-80c3-a60c1c2ea948,5,f86b39d4-3526-11e5-92d3-3c07542d4811,2
u:2091877,5,79915e31-7859-4122-8253-b491e7891c8e,2
u:2237935,5,79915e31-7859-4122-8253-b491e7891c8e,4
u:916932,4,b9ea5534-fd55-4ac1-ad19-5128f7d31aae,1
u:2028113,4,421bd7ed-d464-493e-94aa-6d66545529e2,1
u:1322886,4,6359e089-d577-45a9-8928-f48a0a0e5c9b,1
d:3d7dc20a6f6d35045b5f021a81a323498b7b8c06,4,dc02fe55-ba3e-4d2f-a75b-17e921c5e2bf,1
u:2305107,5,7320311f-5497-4260-9bcc-59c94173a31b,7
u:2091101,4,07fa3a71-fe26-40d2-bdb0-d7febaa58a56,1
u:2353090,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:2242957,4,d492ab28-9ceb-41db-8fb5-4774cf861ffd,1
u:447614,5,79915e31-7859-4122-8253-b491e7891c8e,4
d:e1e153a0-13af-373a-b5bd-d08392e9376b,4,feb901bf-af92-41de-bf02-b59ab2bcb0c9,1
d:68bb5ef0fbbf8997f942e9f847e0c18e8fc8b281,5,0df9a719-f79f-49d6-8cf8-d271c6201bce,3
d:edab6f0046d652c48009a9be38bb837265277ba8,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2352708,4,782ea2a7-0626-43ae-b9a0-5f48b5e03f2d,1
d:2c53b1d0497a6a98f7bd9a79308de45045cc6f95,5,c6edca31-909c-449e-a07a-54496a67e1a2,3
u:2222753,4,8e7194db-2eca-476c-ac0c-40e1d97e7937,1
u:2314512,4,2673226a-7f2c-4b56-97e4-310f396f2684,1
u:20106444,4,9593fc46-79b6-4fb3-bef7-dfc79ef64ffc,1
u:618406,5,c6edca31-909c-449e-a07a-54496a67e1a2,2
u:105867,4,168412f4-c09b-4323-9d50-eaeecc15debc,1
u:105867,4,bbfdc6fa-7ef4-4907-9bd7-82f0e5a975c4,1
u:2265078,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:715288,4,3012f506-1c7f-4506-beec-b061a141781b,1
u:982672,4,20222ddc-ccf2-4cd2-a7a4-79bc0876c2ba,1
d:4b76e75a-3d96-36b5-81e1-92ac23e94395,4,1e19e097-335d-4f9a-ab5a-b0a7b626c5d2,1
d:9d095db92fbf6b7d230d48355cc3199d2f71fc6d,4,7be79107-70f5-47dd-8229-9c3a2132a7ee,2
d:557847d43c1a9ed9f6b5c48b978b57bb447aba1b,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2230567,4,7f8daf00-1070-440e-8f2c-d206e5975e5c,1
d:2eeac4fb-6484-387e-836e-93d7f909d71a,4,649a8f5a-b418-4ec1-a814-768625fa0ba2,1
u:2203921,4,07b9d9a6-5e82-4217-9a09-a93872f95cf5,1
u:1249590,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:722784,4,2bd76036-0106-47d1-9c8a-40683c3cd499,1
u:2110938,4,afbe61e0-5c3f-42ff-aa25-2b6bd5b41355,1
u:488938,5,f86b39d4-3526-11e5-92d3-3c07542d4811,3
u:2048012,4,100d1012-e7ff-4676-a139-0dc7976e6b06,1
u:2176292,5,05c6ed35-e1dc-4eb1-adcf-f94016d056ac,3
d:110cf47d-13bc-3c26-ad55-9d9756b9cb36,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:491728,4,03763cdc-3c1e-4bd0-a044-c0661340f52c,1
u:2338174,4,c0905e6d-187f-42c3-bff2-b0cac82d2ed3,1
u:514804,4,f7a98e21-3516-48c0-9e5b-69cf74b0cc08,1
u:279643,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2196456,4,53de924d-b9d4-404c-b893-eab300050d7f,1
d:292d9ef5-22dc-33a4-9595-d7a3cbd7d027,4,32d5f1fe-382a-47ab-b339-2440292c9b81,1
u:366735,4,d75168ec-c0f5-487f-a07e-faa1321f55cc,1
d:075c8a31a0581092b7078503416f2301e7f42b26,4,c46d483c-7367-4c59-9ad8-89685fce49fd,2
u:2235936,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:2025957,4,07b9d9a6-5e82-4217-9a09-a93872f95cf5,1
d:826d23dbf1c9814bdabec341e6493ca25a73c687,4,a3e1d58b-2d3a-421c-9f58-e2e360b9a69e,1
u:2296591,4,918fe099-88cb-4ae8-95e7-0977ad420391,2
u:2336101,5,79915e31-7859-4122-8253-b491e7891c8e,5
d:41cbb02b-6347-3881-98f2-1992a5cde39c,4,1a10da0b-fe71-4efe-83aa-db00c8c5e356,1
u:2353569,4,668c351e-0f7c-4a60-9aa1-0631e5134758,1
d:3b0eb1cd-825b-38dd-bed0-a5cfb3dcfeba,5,c6edca31-909c-449e-a07a-54496a67e1a2,2
u:2173386,4,f3c2e43a-9ddf-49ad-a352-b31c694567e7,1
u:2175012,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:843312,4,cd7326a8-68fe-4362-83d2-8d23d661e89f,1
u:2327559,4,3d4e2938-0caa-4389-849f-3b22ffb837c8,1
u:2188625,4,331db52b-80ca-489e-a319-6d355f57ad5b,1
u:1417646,4,5a71bdc5-78c7-4e21-b97e-59ca419d24e5,1
d:f673bb49-fc9a-3441-8c72-897fd45edf02,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2003778,4,30ac2698-d597-4e26-b7bb-8227da9d348c,1
u:2326538,4,f73aaf8c-f2ff-4c5a-bcd0-b023423d102a,1
u:370113,4,bce9c86b-3779-49d8-ab50-19c4a000fe88,1
u:1033148,4,eca9edd2-024d-434f-8a17-fc421d210050,1
u:2087361,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:2351186,4,15813d3f-c50d-4ff5-9ebe-20149216aec4,1
u:2355341,5,49096519-9c86-49d8-9a4e-1c74ad3ebb69,5
u:2332127,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2352044,5,79915e31-7859-4122-8253-b491e7891c8e,4
u:2352635,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:583566,5,95d9cae7-08e0-4c2d-8946-bbaa08003bc4,2
u:2353803,4,13ed3e91-2cb5-49fc-abaf-7f328e41b495,1
u:2247854,4,e3c39aa3-d4a3-4783-b36a-1973500507c8,2
u:2229200,4,eabd5ae0-09e3-4b2f-9299-999334b75569,1
u:2350071,4,7c1746f3-8a85-421c-8de7-bdea5280892b,2
u:366735,4,2a5c989c-9a70-427f-838f-671a05d87654,1
d:3cbcd2bd-141b-3731-88c0-01b576fa4c76,4,53a6828a-f697-412f-b406-5caba2298d35,1
d:f5f1c057d52df165c426241cd79f537ed0064716,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:386913,4,7c0384c6-27fd-45ef-b0e1-8f8a81cbe55c,1
u:1423008,4,ced852eb-7c28-4c7e-b66f-7928e849d13f,1
u:2341567,5,d2e5eeda-8cb7-4af4-b63d-b81307abcd4d,3
u:997532,5,79915e31-7859-4122-8253-b491e7891c8e,2
u:2192629,4,696cf87d-739b-4a30-9a32-12ff08125e1a,1
u:255023,4,44e027c2-e1b5-4805-ae59-6fb74a66c1bf,2
d:ef662ca37be0f3106cc6d1ec1f69612696a1bb54,4,ced852eb-7c28-4c7e-b66f-7928e849d13f,1
u:750990,5,a3e05bc0-c58b-499d-a1e9-0827b4185536,4
d:fbf4ece7b34a9bfb4d276fc48d4110ee10f7e342,4,e02c60ca-c620-49a1-a083-41cf0ad013b2,1
u:901776,4,8ec5e6f6-995d-4e27-82b7-72efc737d35b,1
u:1136808,4,76f5917b-5bcf-4e52-8f8a-1cdbd578574f,1
d:3c391569-a857-36b9-89b3-d1b5a9538778,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:493910,4,6322e774-d629-4063-ac9c-48b6a5e51325,2
u:2337004,5,5ca6cfe7-2222-4158-808b-fcc87bf4a4f8,3
u:1020310,4,16249490-50c7-493b-8f93-72673169edf3,1
u:624890,4,c9cac64b-7685-48f3-8a8f-e81d23e5bd8c,1
u:1155026,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2314161,4,8f921995-cbec-4039-8b18-93ac66413151,18
u:2353475,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:2241432,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:458692,4,9fe32751-3917-44fa-b96a-5d92ba483777,1
u:1441196,4,5a740b30-02a3-4ff6-a5b8-bd438073a646,2
u:2296720,4,f5fb0d78-b3eb-4674-98e2-0049beae04e9,1
u:2312401,4,e16f66f7-3ec5-403b-9ceb-5147dbb58e2b,2
u:1339336,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2351414,4,5b5b2b47-374c-4997-aed6-e602e1c3cda3,1
u:2338435,4,a3612935-4749-46c5-bb04-acc0d9ee6f72,1
d:64afeea4-fbe9-3ff7-925c-2b92f0c81e88,4,f1e6923c-1508-4138-ae39-809baeb75c0c,1
u:1449194,5,4540e213-1359-45fb-8e5e-88b096d1b5ea,4
u:2023584,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:1308536,4,4dda1941-ea8a-432f-bb0a-9959c676fdde,1
d:717ee505ed85d4246a3bf67b8e42d100376c651d,4,3bbc4e72-8d76-491a-a7e4-2f77906de6e9,1
u:2336850,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:1345746,4,07b9d9a6-5e82-4217-9a09-a93872f95cf5,1
u:2052569,4,a225ecd8-2e19-4de7-9949-18767519b5a7,1
u:1390236,5,c6edca31-909c-449e-a07a-54496a67e1a2,2
u:2336403,5,79915e31-7859-4122-8253-b491e7891c8e,10
u:1453890,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2033141,4,9852e91e-31a2-4342-9caf-41c97e67afd5,1
u:2034559,4,100d1012-e7ff-4676-a139-0dc7976e6b06,1
u:863938,5,79915e31-7859-4122-8253-b491e7891c8e,2
u:2146222,4,05b1f643-0493-42bc-bff0-0e3a0567f2f9,1
u:1269652,4,9840f8db-0ef7-4590-b758-eac2e5761eb9,1
u:2354473,4,53d8abc1-d286-4048-b31e-4c46b29d6cf5,1
u:2140296,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2167038,4,8f921995-cbec-4039-8b18-93ac66413151,2
u:2225093,4,edf62e9c-dbc3-4dcd-8d00-a7e33363e713,1
d:dcb8c50b517fb58053d3b76c2c7b7f1b9fd77469,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:496598,4,21a5d554-81ac-4a69-9c70-41d2fc650929,1
d:526965a015d055d1ac9bf837fc91cbf98dfb7f48,5,c6edca31-909c-449e-a07a-54496a67e1a2,2
u:2218363,4,0c4195fc-56b3-4c31-a776-4328f1b3c10e,1
d:3288087a-579b-3e7c-bc8e-f705760e8ed7,4,68315a72-2e3a-42c4-acd2-dfade3de3bf0,1
u:2261712,4,a0686da6-5d0c-4a66-aa9d-b5f6331de59b,1
u:2334321,4,1a5d6a68-8cb0-4839-87ff-729b3447f9bd,1
u:1044232,4,602585f1-ba1f-40c0-b90c-bc62c6dde9d0,1
u:563046,4,291705fe-eb43-421a-b467-49668d439545,1
u:2061697,4,1103cef7-1a35-4ce0-aa82-4d2704999d61,1
d:4239f84d-7d87-3cfe-a319-bc53b7d27360,5,6f8b1fe6-27b5-4f34-a0a2-0f09f2e5d6e0,2
u:780626,4,8841ab6d-0a64-454c-8236-675d44715261,1
u:1020310,4,b56b4370-1288-415b-8b33-4761d20a8076,1
d:da8e4e15-1c24-3dfa-b562-f1879c9d641e,4,2ee8e97d-9123-484a-8e25-8352c9b17239,1
u:2352300,5,79915e31-7859-4122-8253-b491e7891c8e,6
d:bceae326-29d0-3187-98a0-757e2f3d0552,5,f86b39d4-3526-11e5-92d3-3c07542d4811,5
u:942636,4,7ecffc94-6386-4007-b27c-f67e68f80679,1
u:2231052,4,84f4ac51-5170-495e-80bc-a4a7c58ff6b6,1
u:2351854,4,7c1746f3-8a85-421c-8de7-bdea5280892b,1
u:2017948,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,2
d:b9a2aebc-4c61-3a4e-81d9-f70c6895086e,4,2b28981b-8722-49dc-8830-7aaac246aeab,1
u:1364472,5,a3e05bc0-c58b-499d-a1e9-0827b4185536,5
u:2243233,5,f86b39d4-3526-11e5-92d3-3c07542d4811,3
u:2353623,4,44e027c2-e1b5-4805-ae59-6fb74a66c1bf,1
u:2352905,5,79915e31-7859-4122-8253-b491e7891c8e,2
u:2327912,5,c6edca31-909c-449e-a07a-54496a67e1a2,3
u:1151336,4,f29fb33c-2a46-4844-b4c1-a31728c0d3cc,1
d:6bac6416-085f-3db5-81fb-da0e7e284a0e,5,0df9a719-f79f-49d6-8cf8-d271c6201bce,2
d:450849c7-b97a-3354-a6ea-3ab46d41f2a1,4,003edefd-fed5-4bb7-b577-9ec1247494dd,1
u:2167536,4,f0e81b41-3991-4f11-86f3-a7cb04a01df9,1
d:b5e1ad79-b65e-3e03-bc0f-194da288b13e,4,bc830dc2-373d-4b09-a59a-abc1bf31a036,1
u:1320188,4,87319cbc-789b-4dd8-a860-035d1b48844f,1
u:2343151,4,d950fd91-09db-4702-af6a-92897d725195,1
u:20007734,5,f86b39d4-3526-11e5-92d3-3c07542d4811,2
d:bf9e7abb7360337282f675f721d6d350cc253269,4,c5dd0fc6-5d21-4951-ab72-6445b02200f4,1
u:2349483,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:438464,5,05c6ed35-e1dc-4eb1-adcf-f94016d056ac,3
u:1062406,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2132358,4,a8108d65-96c8-4517-b29e-4fab53824fd3,1
u:622288,4,d579f2b8-f6d6-4e74-9fcf-cff979110d31,1
u:2095831,4,403f393c-8a00-4dca-88fc-674dd5f98e1d,1
u:2273641,4,aa36dd13-e851-4e05-b89e-3275b30430b6,1
u:2028759,4,424176d9-859c-48cd-bdcc-39e08eaa7a89,1
u:2336956,4,69cecab5-8c37-4184-bfc0-0a815bf34b1a,1
u:2249484,5,8a4571a1-c68f-4f4c-87c6-b5346d9aaafa,3
u:450478,4,eb865126-7f3c-40be-8e5f-afdbf823f6b2,1
u:2041087,4,e38f686a-de52-4842-8426-71ca7dea0f05,1
u:2073050,5,d6199b7f-e1ac-499a-b273-7733c28b957c,3
u:2283884,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2146279,4,7bfb1a2a-30b9-4691-bf77-7691e22c1e97,1
u:2083645,4,a6c0a847-a383-4b8e-a112-06fb17973dcd,1
u:2355111,4,dffef098-7724-4da2-a734-4285d0582c82,1
u:1110728,4,54aeaf63-0742-49de-b667-0ac765da6a7f,1
u:2287862,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2353893,5,79915e31-7859-4122-8253-b491e7891c8e,2
u:1423008,4,8d4073db-a682-477f-b4da-b2907bad1274,1
u:2161008,4,2673226a-7f2c-4b56-97e4-310f396f2684,1
u:2210572,4,ee918df3-6c29-42c7-aafb-8462c57d219a,1
u:2023706,4,b4f0b8fb-0ee7-4ae6-92fc-99c5e78cf7f4,1
d:b29c5212-7791-3566-8d80-7e160bbcad27,4,839f7151-ea04-4f6d-9a87-9eca081d8506,1
u:2325277,4,94d22812-13a3-4828-9409-b820b28922ea,1
u:2353332,4,1684828a-4854-4240-9325-9ed30106bb10,2
u:321295,4,b717dfad-e441-44a1-8259-67d06cffff16,1
d:292d9ef5-22dc-33a4-9595-d7a3cbd7d027,4,cd7326a8-68fe-4362-83d2-8d23d661e89f,1
u:32275,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2343897,4,76720cb7-8714-49e7-8a80-b9e9fd5b0653,1
u:468032,4,47cfb281-966b-4093-b3f5-29d7db98850e,1
u:2244826,4,a98c5127-3ec1-4501-8c3b-d42ca40c9190,1
u:2353448,4,b9affe23-33e9-4c51-9045-f01abb319b10,1
u:2210378,4,ae2157f1-f07e-428b-902b-e57d4c8e8934,1
u:20036208,5,1fed8feb-e441-48e1-b933-c14d1d882a26,22
u:1091552,4,e0e708b1-1e7d-489c-a356-c8f08b035fe5,1
d:1179d7e9-0879-3ab4-a9e7-21229a1cfbc0,4,2a0b1f17-2d5d-4b70-818d-adfdb8e8ce38,1
d:51cea27b97e67c5999107326f0e95bff8acd7f56,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2132358,4,ee45178e-ff80-42be-be67-4acc5ffa037d,1
u:2246463,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2327510,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2334321,5,79915e31-7859-4122-8253-b491e7891c8e,12
u:2302411,4,9e8a3ef4-7161-48e0-a9e0-2a8e60de6c9f,1
u:2215899,4,698c044b-0072-40ed-b9b4-c9b0c9d55d50,1
u:1253044,4,02ab4111-3745-471b-b424-1dc116da9832,1
u:2070438,4,9e8875a5-37ee-4317-8765-ff1a339350c9,1
u:431542,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:2352647,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2353385,4,bae4ef90-76f8-4fb8-9c8b-6062cd401c7f,1
u:2323268,4,9db31b86-5886-424b-9dd5-d86020623c69,1
u:1363458,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2166112,4,25495b98-de71-4f06-ac80-cc63122b4064,1
u:2139739,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:586008,4,44e027c2-e1b5-4805-ae59-6fb74a66c1bf,1
u:2336438,4,587e9f27-6d67-443d-a731-1ae3e58956ca,1
u:909640,4,44be89d9-e34f-4dc5-8671-261aa53ad516,1
d:08cf7029-8594-3667-83f3-5aa74b015394,4,1d580ff0-a7fe-4a91-88ac-5cde1154311f,1
u:496598,5,79915e31-7859-4122-8253-b491e7891c8e,4
u:762200,4,abbe8899-57bc-41ac-affa-78cf687922b0,2
u:1423636,4,f868a4ef-1750-42ad-a599-45d7d565b72d,1
u:849904,4,5142b83a-dd69-47cf-9968-bbc656c8328c,1
u:2353797,4,d40e5e56-059a-4e69-bfdc-5efb2f07f680,1
d:d19affd8-d58c-34b4-adac-ff2a7ac3bd59,4,73c15778-d76a-46e4-8f2f-93baac137cb6,1
u:2023966,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:1445352,4,0fbb6e11-e02d-41f2-9b4d-a3ced883fef8,1
u:2180002,4,1a5d6a68-8cb0-4839-87ff-729b3447f9bd,1
u:2332939,4,35fb8e43-8df0-4c1f-8987-bee8e32e51fe,1
u:20014558,4,c98f40d6-6bf5-4a15-b4de-67cc114b3960,2
u:2334331,5,79915e31-7859-4122-8253-b491e7891c8e,2
u:2249484,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:2304861,4,494cafe4-3156-4ce7-a10f-b8d93427640c,1
u:937838,4,d94038ba-2400-47a5-a3b8-bcf72cb343d0,1
u:2252633,4,368f20a6-6aa7-4399-a1d6-69cbff1413b2,1
u:2328373,4,b59bc5c8-8905-4cdd-87ad-f687feeaf7fb,1
u:2352928,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:2265457,4,89faad1f-2008-475e-a5b6-b53bdcadf304,1
u:1002204,4,cbb1ae10-106d-468d-99e8-f26d24b16630,2
u:2353908,4,c921a6b7-3522-40e6-8cea-d4f5f720a131,1
u:20051868,4,3fc5829f-a0b2-4d00-abc6-3befa47b83f2,1
d:c43b1128-c604-3c02-82b6-fd77dc4181ef,4,8f174e41-2276-454d-b1f0-eea5f3b6bc1f,1
d:d6944ca5-525b-308b-a6cc-98ebc629194a,5,0df9a719-f79f-49d6-8cf8-d271c6201bce,2
u:2292041,4,174068f1-0c95-4913-aea1-9961d26aaeec,1
u:560664,4,3b4344ce-fe39-4e9c-ad76-5863e6e2d092,1
u:2168307,4,3289ba25-3679-4b3a-8153-77b4ddc94f6d,1
u:2319318,4,71059149-a885-4d0f-a878-5c6cd56303e0,1
u:2196607,4,9a1aa7c7-6e03-4046-91ff-9dc5b00306a4,1
u:2353958,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:19886,5,f86b39d4-3526-11e5-92d3-3c07542d4811,2
d:35e772e001eebb6e0f8860feab350f07307109f5,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2296591,4,2c93498c-e26a-4644-817c-c81452db26ee,1
u:2354159,4,36717d18-4ee4-4b07-b038-339a581c2e8b,2
u:101463,4,fa05d469-fb9d-415d-9096-1b7e859021d6,1
u:2355679,5,79915e31-7859-4122-8253-b491e7891c8e,5
u:502594,4,8ead0040-6d9b-45f7-8dc2-edfb8b0e7645,1
u:1398684,4,19cb4c8b-60bc-4ed9-b90d-f933ef537632,1
u:2341589,4,03d0b270-a491-4c91-b726-ca111e614691,1
u:2355080,4,f58a60d3-56e0-42d4-a680-1ac636d266d2,1
u:967636,4,59c4fae9-9a3b-11e5-bc81-00ff63160e11,1
u:2251241,4,4b643d3c-435c-4362-98fd-ae96e3df5182,1
d:bb865144-1be4-3300-a91b-d626dc6b2314,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
d:75fdc53e-5c2c-33a0-8bad-8ae2a56879ca,4,f95b972e-989a-433a-be23-50c7733067d1,2
u:345903,4,07b9d9a6-5e82-4217-9a09-a93872f95cf5,1
d:e0ee2ab1-1660-3e8f-9d1b-72f656a62e79,4,8d4073db-a682-477f-b4da-b2907bad1274,1
u:2340776,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2343897,4,49eb00ba-75c4-44d5-a858-733c746f9eb8,1
u:2019957,4,0c3ffecf-5942-41fe-b51f-5f0ece757faf,1
u:655712,4,74544065-0ee5-4c3e-a102-877bff0aa950,1
d:c156d96dd8253b5f31d7be18be55877ab9f2f73b,4,3bb97ecd-0f62-4971-ad63-6834fa6eee07,1
u:2281799,4,8950d61a-14d7-457f-a67a-89cdbbf31759,1
u:1140122,4,dec09615-58e0-4350-8dfb-61c00867f99b,1
u:2355095,4,7c1746f3-8a85-421c-8de7-bdea5280892b,1
u:2015257,4,3b8e6552-cbae-4193-9ecf-76144509bd6b,1
d:cab9e306-2f80-3f4f-993f-282422612518,4,73c15778-d76a-46e4-8f2f-93baac137cb6,1
d:52c1ebd1-e719-3049-bebd-2410f8d996fc,4,e7bbf368-69a5-482c-b9dc-ccfe3a7f5384,1
u:2025751,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:2325609,4,b356efb5-03a8-49ab-a3ca-0b2d21f70a8c,1
u:2296180,4,6ed32f13-2bfd-4889-a77d-f14f8f22ae47,1
d:fc99acac-0736-3481-ba82-7b0457e32c58,5,c6edca31-909c-449e-a07a-54496a67e1a2,2
u:2346303,5,0df9a719-f79f-49d6-8cf8-d271c6201bce,3
u:827762,5,0df9a719-f79f-49d6-8cf8-d271c6201bce,3
u:159909,5,0df9a719-f79f-49d6-8cf8-d271c6201bce,2
u:2353550,5,79915e31-7859-4122-8253-b491e7891c8e,2
u:2131386,4,64b8ae02-1e53-4bbc-925f-163b8567609b,1
u:2161008,4,6af21ff1-012e-4aa2-990a-4b4629250f39,1
u:2291369,4,d59c5e89-350c-45be-98c3-f9356a9dd274,1
u:1419686,4,07b9d9a6-5e82-4217-9a09-a93872f95cf5,1
u:2313192,4,a9e678d1-4de3-4edd-b20c-a5c93bd56a68,1
u:2056618,4,8f921995-cbec-4039-8b18-93ac66413151,1
u:20071374,5,79915e31-7859-4122-8253-b491e7891c8e,3
u:2155090,4,f58a60d3-56e0-42d4-a680-1ac636d266d2,1
u:1048956,4,2aa602f6-bb47-4b8e-9051-0aa92d952fbb,1
u:923324,4,b9dc588e-c8ac-44ff-89e1-d474c47ee482,1
u:2119058,4,e3bf0409-c55b-49bf-9aa7-a5872abe4541,1
u:841778,4,07ba23c9-b891-4d11-a3af-12b28600449c,1
u:2343039,5,6f8b1fe6-27b5-4f34-a0a2-0f09f2e5d6e0,4
d:a6e8c74f-dda3-3192-87e0-4e567533b697,4,65bb16a4-1c33-433d-9f06-dce694f1ed7a,1
d:67fa2021-62dc-365e-9cd1-d861308be065,4,8d8a3c41-28f6-41bc-88cc-bc59ef165d3e,1
d:d3fe3942665ff13be73ead63c84f96963548f5f1,4,afbe61e0-5c3f-42ff-aa25-2b6bd5b41355,1
u:2210572,4,d080fe5c-c02b-4185-91bd-f0fa77fd92ca,1
u:2343000,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:2036280,4,27ef5f14-cbd9-4007-abb6-dc11c180b846,1
d:46e88291-91c9-395d-aa89-8777b4bcc10b,5,2f3fdecb-ba44-4057-9803-fa963c35162e,7
u:2350364,5,79915e31-7859-4122-8253-b491e7891c8e,5
u:2024117,4,6322e774-d629-4063-ac9c-48b6a5e51325,1
u:2023966,4,55cb3231-c9ce-40a7-bd14-2097976e31b2,1
u:2279554,5,8a4571a1-c68f-4f4c-87c6-b5346d9aaafa,7
u:2148651,4,b1149d56-19b4-4717-a748-a57710e1ddbd,1
