distinct_id,case when page = '指南详情页' then '1' when page = '图书详情页' then '2' when page = '文献详情页' then '3' end,item_nid,count(1)
u:2200393,3,12913065,1
u:2347662,3,3515017,1
u:75745,3,14726973,2
u:2133960,1,22931,1
u:2352814,2,6123,1
u:2199885,1,5010,2
u:1225974,3,14494627,1
u:555144,1,14795,1
u:2173740,3,14974553,2
u:2016188,1,164,2
d:43158df9-698b-3cdc-9f69-75224d45c009,3,2566249,1
u:2090296,1,23535,1
u:2286951,1,6352,1
d:33b9e6c6e4ece2816e040d60676afcbf0cc85abd,1,28061,1
u:2348125,1,16517,1
u:20070592,3,1326270,2
u:860684,1,8722,3
u:2199870,2,3128,1
u:2282231,1,25019,1
u:2354117,2,3796,1
u:2312827,1,22739,3
u:2256948,1,12999,1
u:292531,1,14545,1
u:1406004,3,5415569,1
u:2348535,1,20251,1
u:500122,1,17229,1
u:1465044,3,14578537,1
u:505618,1,22009,1
d:64baf301-41fe-366b-b5e2-221848fa1ad4,3,14974471,1
u:2352853,1,22899,1
u:2288842,2,6741,1
u:725542,1,9125,1
u:2344814,3,14973399,1
u:2346268,2,6173,1
u:2234368,1,7308,1
u:2353970,1,72,1
u:889922,1,8230,1
u:964888,3,14935601,3
u:2254737,1,30911,1
d:d3dece9e-e6bb-3efe-80cc-c0e9955bdcbe,3,13086019,1
u:1480494,1,11883,1
u:2351186,1,26245,1
u:2306022,1,2130,2
u:2341706,1,14795,1
u:2065998,1,3202,2
u:2177228,3,4696681,1
u:1190632,3,12473627,1
u:2344934,1,29497,1
u:2336956,3,2842861,1
d:40aedfec-9dbb-35c8-bba5-f7607092e0b3,2,8,1
d:4698ca75-a493-3d8c-9e08-343b54197449,3,313649,1
u:1333842,3,14956869,1
u:677720,3,2654093,1
u:2224075,1,28895,1
u:2265718,3,14761641,1
u:614466,3,12574811,1
u:2348147,3,12868779,1
d:56d85d74b46b610b718ec6559b49f461b76d49a5,3,2420841,1
u:1336338,1,6050,1
u:2342777,3,2894351,1
u:2330352,3,2482275,1
u:2318261,1,18497,1
u:2038575,3,12444695,1
d:a479e43c6ec9a641f874c5749c0d932bfae99681,1,20913,1
u:2345884,3,3458263,1
u:593484,3,14866291,2
d:159bbf63-ecae-3504-8e03-595e2b42e20b,2,54,1
u:2351472,1,28485,1
u:776742,3,857641,1
u:2316402,1,29951,1
d:73d5cd34774b565b3c8592a492eb1d191ef171ab,1,22863,3
u:1339108,1,4116,1
u:2229239,3,5498899,1
d:f73e7dcff83c8211bfa4fea406da8e4fec18062c,1,19855,1
u:2143815,3,5415569,1
u:551548,1,28629,1
u:128369,1,13365,1
u:279015,1,23845,1
u:693010,1,19379,1
u:1355026,1,9663,3
u:1306640,1,24125,1
u:691904,1,3988,1
u:2338408,1,25581,1
u:2260979,3,14953713,1
u:654026,1,447,1
u:1164732,3,14991747,1
d:cf18d310c430f2fd13a277801ce24fcc7778614b,3,14973119,1
u:2196043,3,13572539,1
u:2044362,1,17925,1
u:926722,2,5293,1
u:1154902,3,5848441,1
u:2199791,1,26915,1
u:2178702,1,29403,1
u:2353463,3,14974539,1
u:89844,1,31011,1
u:1267082,1,12117,1
d:c934133c-fe56-38c7-8dfd-99b890e1f741,3,1665714,1
u:2321297,2,6,1
u:1022668,1,27675,1
u:2322173,1,2534,1
d:7f97eae1103d74a74a34528f53c87937fb2f95c2,1,12971,2
u:683156,1,30057,1
u:2172229,1,19763,1
u:2041795,1,211,1
u:2355129,1,25013,2
u:1352952,1,4844,2
u:2305246,2,3642,1
u:2029440,3,14337345,1
u:2121227,1,20873,1
u:2038205,2,6713,1
u:1239368,1,20799,1
u:2068189,3,2997391,2
u:2293596,1,28801,1
u:560804,2,6299,1
d:e9b1400d-8d6d-31e6-a414-c52abdc59bde,1,1816,1
d:98067585-3692-3212-b305-69a22d93041b,1,164,1
u:1192246,1,2958,2
u:2325097,3,5848441,1
d:adec2a6b-4abb-3776-903b-5d6a83cd30d9,3,5305979,1
u:2347412,1,28781,1
u:2237206,1,22261,1
u:2311406,1,3972,1
u:2336319,1,3270,1
d:8fc88e0b-7418-3560-b00d-291acb237c63,1,19655,1
u:2090351,1,28875,1
u:224971,3,12459315,1
u:2171343,1,18133,1
u:2165855,1,8634,1
u:621508,1,20043,1
u:768764,1,25625,1
u:2323700,1,25327,1
u:927678,1,30,1
u:20082756,3,12936951,1
u:2338295,3,4628849,1
u:474052,1,19251,1
u:2175589,1,21577,1
u:2320170,1,10827,1
u:2051510,2,2504,1
u:2207477,2,6299,2
u:451718,1,30637,1
u:2152511,2,3354,1
u:2345622,2,2106,1
u:2355169,1,29487,1
u:2034603,1,24727,2
u:2152880,1,29881,1
d:b2b7a999-7c72-306e-adff-04656c883356,3,1356640,1
u:2075275,3,1490014,1
u:2100785,3,5018791,1
u:943130,1,6176,1
u:1296804,1,170,1
u:2150540,1,31083,2
u:1283054,1,20263,2
u:164985,3,14963151,1
u:2354658,2,3654,1
u:2351251,3,15002177,1
u:943140,3,14971561,1
u:1140358,3,14974539,1
u:2280299,2,36,1
u:2074099,2,2578,2
u:393395,1,16281,1
u:452530,3,13774223,1
u:2060002,2,6223,1
u:2180613,1,23953,1
d:b5e582a3-ce80-3007-982e-78809a20660b,2,2612,1
u:947684,1,20873,1
u:1037366,3,14493363,1
u:2353380,1,11667,1
d:50a71b251bed918d0ff5d0ae5c26334ff9d11bd0,3,1269200,1
u:2351956,3,2717585,1
u:2078327,1,8502,1
u:376937,1,499,1
u:1054010,3,5415569,1
u:2354690,1,27657,1
u:2243238,1,22151,2
u:2341910,3,12411869,1
d:82c81dad-dc22-351c-aa86-d25a6e0fc7d9,3,12459349,1
u:1044232,1,75,1
u:2295891,1,27819,1
d:d5659dd4-cbe2-35b7-86bf-ae79d76fddf9,3,13627317,1
u:2231213,1,8106,3
u:721216,3,5292523,1
u:2075599,1,30611,1
u:2286538,3,14472267,1
d:28fb8af5-339c-321d-ae02-179459c79feb,3,2551389,1
u:2332313,1,22019,1
u:509148,3,1630708,1
d:68f8dc0b-df3f-3656-b840-ccd48e8f6aac,1,11667,1
u:2187211,3,12709137,1
u:294419,2,5649,1
u:915942,1,20277,1
d:4343367951a077727d76720934afc7fde6fe87a9,2,3212,1
u:697298,3,15014379,1
d:90930bcc6f55f585fd4b0833ec2ca2b82c1ae0c2,2,10,1
u:2258906,1,28363,1
d:be8f291a-542f-3227-b517-1f627756cbea,3,1095879,1
u:2280299,1,2928,2
u:2177179,1,95,1
u:2080291,3,14370967,1
u:642586,1,25999,2
u:1253690,1,5356,1
u:2211119,1,30271,1
u:2322146,3,2656919,2
u:1439252,2,2210,1
u:1323658,2,3328,1
u:410544,1,20753,1
u:2231783,1,38,1
u:2054255,1,20945,1
u:710820,1,8634,1
u:126527,1,28011,1
u:2024377,1,30087,1
u:2180859,2,6299,1
u:2348740,3,5675637,1
u:2186526,3,14968295,1
u:973088,3,12947905,1
u:2289657,3,2491179,1
d:a479e43c6ec9a641f874c5749c0d932bfae99681,1,6198,1
u:2301391,1,9977,1
u:2283158,1,26021,1
u:2051888,3,13615323,1
d:4f2faec2b4272e760dc7c09510d765cf40e934b2,3,594143,1
u:1384408,1,28693,1
u:2211886,3,1485246,1
u:2180722,2,114,1
u:2001823,1,10781,1
u:1323388,1,3252,1
u:2060694,3,13546951,1
u:2059102,1,13219,1
u:2204316,3,1938605,1
u:2061735,3,14349671,1
u:2057168,3,14974413,1
u:2336931,2,5893,1
u:1380960,3,2452653,1
u:2240149,1,12285,1
d:c0ad2341-d3b7-3aab-b773-200b993ac846,1,30611,2
u:328465,2,2736,1
u:2328445,1,25015,1
u:369477,1,28485,1
d:07350aa7-9eb6-3555-81a4-88d0de5b8795,3,14270723,1
u:2203360,1,29509,1
u:943370,3,1135545,1
u:659346,1,28879,1
u:571432,1,12957,1
u:2263220,1,12959,1
u:2043051,1,10543,1
u:2257701,1,4146,1
u:2041100,1,15429,1
u:2288779,1,24559,1
u:2235153,1,24941,1
u:636890,1,147,1
d:95fb52a71ea23b396d8f0531ca364ad5900de4d2,1,452,1
d:8e05bd28-59ed-3c0a-81cb-960f5a891b00,1,9035,2
u:2276830,1,24391,1
u:2346423,1,10677,1
u:2351456,3,12664079,1
u:2013457,1,20009,1
u:984242,3,2839175,1
u:2161949,1,9135,1
u:2056359,3,5379315,1
u:2327253,1,24201,1
u:1255082,1,30935,3
u:2288553,1,17033,1
u:948604,3,14615609,1
u:2297003,1,494,1
u:196359,1,9675,3
u:2335471,3,14974553,1
u:1293100,2,3476,1
u:2211687,1,2798,1
u:2228996,3,13133671,1
u:691542,1,5496,1
u:2354967,3,15024131,1
u:2355405,1,29863,1
u:20048982,1,8735,1
u:2087963,1,19661,1
u:2352706,1,30543,1
u:545896,1,28961,1
u:2069897,1,5644,2
u:2347609,2,6067,1
d:bd25ac93-5f4a-320a-a114-86030439329b,3,14973115,1
u:609346,3,12953517,1
u:1099276,1,28477,1
u:2344743,2,5060,1
u:706142,1,24757,1
u:718726,1,22143,1
u:2306429,1,5748,1
u:2313360,1,55,2
u:2272391,3,5688203,1
u:2308263,2,3248,1
d:bdaefbaf-40f6-39fc-9e75-5cb60d17924d,3,2606641,1
u:21956,1,377,1
u:2072521,3,14977715,1
d:d491704e2c6374fe08e86490c77f23baafe3f2d2,1,12423,1
u:2266459,1,10039,1
u:897994,3,14991505,1
u:2353914,3,2454761,1
u:2179819,3,13486875,1
u:2249825,1,30337,2
u:2149751,2,2566,1
u:1213356,1,10543,1
u:372663,1,25739,1
u:2339674,3,4543479,1
u:1044020,1,22511,1
u:132285,2,6027,3
u:1017746,1,9381,1
u:916932,1,16683,1
u:235601,1,2814,1
d:ae6ba5ab17245e4f28a376151f10f62ee49ec271,1,7742,1
d:3603afbfd52464b5d29eaf3e70ac780fe9abf9a8,1,27557,1
u:2081333,2,2440,1
u:2062645,1,13921,3
u:795070,1,354,1
u:362431,3,14973115,1
u:2207234,3,12704111,1
u:523088,2,3460,1
d:cc2df7ec-6d0c-3922-b9e1-7e4e517fb13c,1,30729,1
u:20033514,3,2851849,1
d:cf19ed15-2c23-382b-9014-647008208b36,1,10807,1
u:2225844,3,1337344,1
u:2096420,3,14759385,1
u:1212578,1,28485,1
u:993590,1,25493,1
d:e5ddaa4f-16c9-307f-bee1-98041468dd15,2,6641,1
u:569980,1,28243,1
u:629492,1,26403,1
u:1075944,3,15025773,2
u:1163596,1,19379,1
d:49df67bb3ff7f90da62a0db3423e6be4fe32ea16,3,2805549,1
u:2175043,1,2346,2
d:bc164fff-1f80-33de-a154-f2537469defd,3,14897855,1
u:857052,3,1060725,1
u:2852,3,14897855,1
u:865228,3,5415569,1
u:2248558,1,12873,1
d:6e08b660-10ae-30c9-824c-30fc658253eb,3,12640883,1
u:2300069,3,6037483,1
u:555364,1,30913,1
d:e7043e61-d871-350f-9997-bff93f2d33c3,1,9287,1
u:2063964,2,5887,1
u:479724,1,10247,1
u:2198216,1,24037,1
u:20106282,1,7804,1
u:2353429,1,29603,1
d:9b02a7b047420cb7994a7dd8b85d97f9b97ecc00,1,14303,1
u:69311,1,28243,1
u:942622,3,15002843,1
u:20092020,3,12942965,1
u:2351821,2,3514,1
u:2231257,1,22199,1
u:2299109,2,26,1
u:949386,3,14970613,1
u:325655,1,17637,1
u:2347412,1,25689,1
u:2074099,3,3053203,1
u:646660,3,13182643,1
u:143151,3,4376675,1
u:2188442,2,3310,1
d:7157f4e0-c734-3cce-b89c-405f0be17a33,3,14974539,1
d:84c3b965-b1ef-3992-a685-80eee112214d,3,971607,1
u:2036232,1,30405,1
u:1272462,1,22749,1
u:2354956,1,31111,1
u:770054,1,4926,1
d:48d9efcc-e31a-3aab-8df9-401c50409ee3,3,14383221,1
u:264541,3,14933879,1
u:480274,3,13915989,1
u:2326993,3,12696351,1
d:c4de76a3-a685-3010-bc06-800e4a20f22e,3,2625581,1
d:b2161136cb6847097ae0390fcc68c73afe33a6bd,1,15737,1
u:695000,1,21577,1
u:2034559,1,1936,1
u:226033,1,22733,1
u:2225192,1,22371,1
u:2189949,1,3252,1
u:2344156,3,13351671,1
u:954910,1,7156,1
u:1204200,1,172,2
u:2292733,3,1440326,1
u:420790,1,28197,1
u:20036824,1,490,1
u:2185953,3,15006941,1
u:2344565,1,18983,1
u:552590,1,224,1
u:1248036,1,2222,1
u:2328441,2,26,1
u:2351520,1,22963,1
u:1116890,1,29263,1
u:2175043,1,6646,1
u:2077377,3,14765967,1
d:fb750f73-fb3c-3a88-ba55-7dd37d19a263,1,22661,3
u:2194304,1,27755,1
u:938656,3,14974553,1
u:1143162,1,21405,1
d:3319463d-7cc7-34aa-83fb-ceabefe825e4,1,16027,1
u:2016006,1,29413,1
u:2104906,1,24797,2
u:2347662,3,14959123,1
u:2207494,1,6478,3
u:2265786,1,95,1
u:2205324,1,2310,1
u:2343280,1,30077,1
u:970746,3,14949159,1
u:6278,1,9773,1
u:31551,2,6165,1
u:520338,1,7390,1
u:673262,3,5415569,1
u:2162811,2,2660,1
u:2148889,3,2440235,1
u:2256388,1,9121,1
u:1210316,1,28439,1
u:2349473,2,10,1
u:2059444,3,5666259,1
u:2119256,1,2704,1
u:2220206,3,5632317,1
d:2209b07e-7421-3aa8-ac9c-1b53590cccee,3,12459191,1
u:2229407,1,1514,1
u:2078675,1,200,1
u:1135148,3,14897855,1
u:2347609,1,112,1
u:1336664,1,8372,1
u:2233887,1,30375,1
u:2236435,3,5436381,1
u:2301497,1,4760,1
u:2267001,3,2979551,1
u:67410,3,14987637,1
u:2041555,1,18037,1
u:328465,3,4797765,1
u:2195751,3,2652275,1
u:2104048,1,13563,1
u:2044913,3,5265985,2
u:2048142,1,31035,1
u:1460102,2,5893,1
u:2235626,1,3998,1
d:cef272f0-2fc7-3a00-8a28-be0c024d6a45,1,6766,1
u:2351961,3,3856889,1
u:287437,3,14406915,1
u:2330878,3,1124131,1
u:2065909,3,12459331,1
d:85729519-8814-3002-b5a4-870f6188e44f,3,988157,1
u:2266076,3,12893961,1
u:2338330,3,14974553,1
u:277315,2,126,1
d:11cf34bfb010ba2214051f535a355923ac7e3791,1,2594,1
u:2355621,1,7312,1
u:1242984,1,7434,1
u:2292399,1,11663,1
d:3bb01eea-0caa-30cb-a82a-4628365e5152,3,5433585,1
u:1175154,1,5010,1
u:2088534,1,499,1
u:2042024,3,14415579,1
u:1479620,1,30307,1
u:505948,2,26,1
u:90874,1,21085,1
u:399296,1,6612,1
u:2355600,3,14997831,1
u:2267422,2,2090,1
u:2109789,3,2658837,2
d:19c3e431898ca10d9370f3651258048eeff52813,1,27763,1
u:2086703,1,16379,1
u:1389444,2,2616,1
u:549084,1,12667,1
u:2246885,1,12661,1
u:1359190,3,2861233,1
u:1355026,1,8907,2
d:dd843d27acc37ef10c08cc0d8f50765a26107af6,1,4434,1
u:2287817,1,30733,1
d:c0d5d8d9-9c26-3d2c-8713-cfa4fb4fa815,1,5682,1
u:1432016,3,1915572,1
u:542434,1,15075,1
u:2136634,1,24767,7
u:1062996,1,27525,1
u:2262663,2,6091,1
d:42b46a7d74453dd994b8e7931f6190ec9da1d95e,3,5318409,1
u:636890,1,10543,1
u:2180635,1,458,1
u:238405,1,12661,1
u:2042858,1,31011,2
u:2341567,3,866395,1
d:52021897a7cc2f01a3048138670a57f976a81f8c,3,14533879,1
u:1273570,3,14759385,1
u:436464,1,11565,1
u:2341553,3,5545551,1
u:288801,1,10169,4
d:c940f39d-8b66-3b1c-96f9-5ed68967a99e,1,15705,1
u:20026080,1,1524,1
u:2338532,3,1610752,1
u:2099529,1,26001,1
u:829172,1,1666,1
u:2322147,1,23219,2
u:2335844,3,15007189,1
u:563350,2,3286,2
u:15245,3,6061259,1
u:2351368,1,19121,1
u:2338765,3,12459327,1
u:2350818,1,20439,1
u:2057905,1,2350,1
u:2347519,3,14973119,1
u:2173827,1,14121,1
u:20024242,3,14834753,1
u:2142010,3,3435621,1
u:2167808,1,14047,1
u:2181279,3,3105991,1
u:800516,1,29807,1
u:2147091,3,14974539,1
u:2019149,3,15002095,2
u:1279114,3,13209901,1
u:2300892,3,1664568,1
u:2062119,1,24559,1
u:282257,1,23503,1
u:2033894,1,18607,1
u:595636,1,12423,2
u:2295955,3,3059909,1
u:2136191,1,17615,1
u:2320260,1,9035,1
d:149b6ad7-6338-3801-8ecf-6c7b5ad1f8aa,3,12459327,1
u:2187218,1,30279,1
u:2135123,1,499,1
u:2353968,2,6647,1
u:2197891,1,7634,2
u:1296426,1,18951,1
d:7b43d23a-5d1a-3a09-a85a-e9ca6aea2f7f,2,5092,1
d:e9e74c39-c8e4-33bb-af3d-cc719e932e8c,1,20447,1
u:2259047,1,7640,1
u:2135431,1,24343,1
u:826442,3,5326725,1
u:2348503,1,29863,1
u:477270,3,13065003,2
u:2023604,2,2658,1
u:2332304,3,14149485,1
u:221931,1,23383,2
u:2170272,3,3435581,1
u:854074,1,24559,1
u:2354848,1,20649,1
u:2355255,1,30611,1
u:2146222,1,5452,2
u:2313630,3,14937579,1
u:2046069,1,2538,1
u:2354070,3,12459347,1
u:518562,1,16673,1
u:354525,3,2590397,1
u:2213787,1,27759,3
d:788ac075-b5ed-3649-b053-0f932aa9a5d6,1,19,1
u:20028272,3,810297,1
u:2228681,1,24261,1
u:2172360,1,17783,1
u:825440,1,28879,1
u:1170926,1,6754,1
u:2210679,2,136,1
u:76896,1,211,1
u:3425,1,17369,2
d:dd715c803cb58b959083c5b697401bf51cf5cdb6,1,15663,1
u:2352778,2,3762,1
u:699216,3,14896561,1
u:2232546,1,327,9
u:2316203,1,22539,1
u:897274,3,15003549,1
u:2289667,3,2617975,1
d:408e02c9-1b7a-338e-a1df-980d86fa4729,3,2886647,1
u:2162951,1,7766,1
u:260251,1,30997,1
u:2234875,1,7296,1
u:2351956,1,20891,1
u:1432678,3,14974539,1
u:2330193,1,8288,1
d:68bb5ef0fbbf8997f942e9f847e0c18e8fc8b281,2,2418,1
u:2107630,3,2858295,1
u:20041262,1,7640,1
u:251659,3,15003665,1
u:2127882,1,31111,1
u:2336907,3,12547669,1
u:2349410,1,27819,1
u:808824,1,24129,1
u:197345,1,499,1
u:2191596,1,25015,1
u:650478,1,8156,1
u:2059444,1,106,1
u:2030966,1,30337,1
d:598bd2a0-a272-37c4-a65f-788d4ba45de7,1,6626,1
u:502186,1,21577,1
u:20079706,3,14707659,2
u:51648,2,26,1
u:2341517,2,6169,2
u:2164876,1,3272,2
d:e5d95d2c-52a0-34f9-8983-84a57e3a855a,3,14974539,1
u:2239860,1,27537,3
u:1254470,1,30993,2
u:2052412,1,30069,1
u:2019322,1,28439,1
u:2333140,1,28439,1
u:2313630,3,12382719,1
u:507648,1,30993,1
u:2353137,2,5000,2
u:1315066,1,28341,1
u:2324046,3,5878385,1
u:346911,1,9871,2
d:846948de-ad5f-38e0-aea8-9821763fb43e,3,5699371,1
u:2288571,1,19397,1
u:781238,1,29899,1
u:2234863,1,23659,1
u:741772,1,30235,1
u:209101,1,10169,1
u:2070438,2,5647,3
u:2321020,3,14950999,1
u:2117145,1,375,1
u:2355617,1,30301,1
u:1148890,2,2364,2
d:fa60cc9a01188c898b4dcef1ef8b7842eb107376,3,14897855,1
u:2112258,1,11565,1
u:779632,1,28065,1
u:2170654,1,1626,1
u:429772,2,5533,1
u:2240378,1,31045,1
d:31dcb22ea33364f6b3e286d12a2a7189baadeb50,1,6042,1
d:00b3e158-fc7f-386b-92f5-e601db3dea8e,3,14974539,1
u:309431,1,30075,1
u:2077395,1,332,1
u:1057804,1,27935,1
u:479710,1,31,1
u:2353799,1,8869,1
u:2342596,1,6658,1
u:1213582,3,14376651,1
u:2188764,1,16379,1
u:2319954,1,3108,2
d:d0fd6b60-2284-3be5-9a28-9f569f419ec6,3,14974553,1
u:2174507,3,12884413,1
u:598674,1,798,1
u:2201759,3,12856259,1
u:2325634,1,7892,1
u:1409672,1,7082,1
u:2353520,1,281,1
d:46fd5b2b-764d-30be-b885-df33fb0cc5e5,1,6504,1
d:5142644e-a217-39a8-bc4f-4b2c82e9f734,3,12459247,1
u:2072090,3,15002821,1
u:2278520,3,12389885,1
u:2166653,3,1419562,1
u:2185966,1,29755,2
d:8f07fce3c8924e0c6eb8425af4f5ab88a19b1352,3,5184569,1
u:684240,1,18661,1
u:20044494,1,7562,1
u:2205794,1,24735,2
u:591124,3,15002473,1
u:2146993,2,5893,1
u:1126424,1,6078,1
u:1371468,3,14968067,1
u:2199521,3,2978421,1
u:2175837,2,6,1
u:529438,1,23823,1
u:2207234,3,3466051,1
u:2218022,3,14813155,1
u:25850,1,4486,3
u:2234428,1,6272,1
u:2002220,2,5315,1
u:2080242,1,25689,1
u:2233693,1,22085,1
u:20099210,3,1582798,1
u:1098820,3,14965515,1
u:2340451,1,84,2
u:171253,1,131,1
u:1447496,3,5434859,1
u:2325440,3,883115,1
u:2316203,1,2798,1
u:2147907,1,29863,1
u:502594,3,5836475,1
u:626988,2,3690,1
u:229949,1,26063,1
u:2323489,3,3326289,1
u:942498,3,5269975,1
u:733804,1,30301,1
u:2352440,1,4724,2
u:779184,2,5915,1
u:2047467,2,6059,1
u:1326014,3,820359,1
u:522568,3,4491295,1
u:2268211,1,8997,2
u:2329277,1,3136,1
d:77fce5de-7b64-3946-89be-3f5148fa86e8,1,7892,1
u:1218368,1,26499,1
u:2260207,1,3022,1
u:2246359,1,25785,1
u:380941,3,13910301,1
u:2045842,1,5694,1
u:2282583,1,18817,1
u:666596,1,25793,2
u:829910,1,29959,1
u:2347951,1,3022,1
u:1465044,3,13615505,1
u:2156913,3,5438363,1
d:4264223ea27e1a6b6a5cc0a10c4fc302b1b5f570,1,2480,1
u:1359326,1,170,1
u:891250,3,2582611,1
u:635616,1,224,3
u:2352691,3,5541443,1
u:2285952,1,5252,2
u:2278840,1,17171,1
u:1304402,1,30993,2
u:20098716,3,14948099,1
d:03019043-e797-3f94-ae14-2c66eae5e7ad,1,31011,1
u:2346327,1,27113,1
u:2019103,1,12999,1
u:993798,1,7670,3
u:2221436,3,13810921,1
u:801888,3,5514433,1
u:159799,1,312,1
u:879062,1,3968,2
d:abca12e2-8444-3af8-89af-d41c5ded2f3c,2,3688,1
u:2256666,1,7640,1
u:2152526,3,1228160,1
u:1106958,2,26,1
d:574c5a43-850d-315d-abc7-633cb7eedf68,2,6297,1
u:657766,2,5811,1
u:1404254,1,23919,1
u:2348757,1,27715,1
u:636482,3,13403269,1
u:2307726,1,5156,1
u:1363822,1,20573,1
u:2020859,1,13943,1
u:695730,1,12457,1
u:2338295,3,3455403,1
u:2280488,3,2476261,1
u:1376908,3,12673935,1
u:2067473,3,12919963,1
u:2353851,1,16379,2
u:20002210,1,26581,1
u:2350947,3,5599853,1
u:2215283,2,6635,2
u:2061089,1,17809,1
d:5105850a-e52e-3047-bfec-94655b94c279,3,2565725,1
u:2329088,1,26747,1
u:20071766,1,27675,1
u:34260,1,6706,1
u:2092006,3,14996041,1
u:20041514,3,14968295,1
u:2334526,3,12492057,1
u:2330742,3,14969681,1
u:2057871,2,6313,1
u:251659,2,10,2
u:120629,1,137,1
d:86bfe827759f60751fd229b042ca0eb1fbeef527,2,3374,1
d:e4dcd17f6390dced78ac4854544dae5d6b9a1982,3,14969681,1
u:2172369,3,5829791,1
u:2263472,1,8230,1
u:686152,3,1287992,1
u:655984,3,2652275,1
d:52b61f5c-d4f8-3add-b3ea-c32d18873f8d,1,6672,1
u:2309904,1,26319,3
u:1280024,3,14973119,1
u:588894,1,8735,1
u:1224250,1,7892,1
u:2352778,1,9859,1
u:959856,3,13376831,1
u:438464,3,15004249,1
u:1047044,1,25203,1
u:406606,1,1576,1
u:486538,1,499,1
u:1459868,1,2650,1
u:2043923,3,5307869,1
u:670294,1,9483,1
d:24d1ffdc-fa6b-3216-8998-4a47c341bbad,1,23479,1
u:263723,1,7028,1
u:582492,1,29429,2
u:2328844,1,2302,3
u:2010565,1,26037,1
u:2202050,3,14997819,1
u:997564,1,11,1
u:2029911,3,14973119,1
d:364eb042-e0f6-34a2-b812-6c2d4bc1e2f9,3,6057621,1
u:2268135,2,2578,3
u:2026657,2,6675,1
u:2317267,1,23945,2
u:2212799,1,12219,1
u:2354760,3,15002245,1
u:525988,1,8634,1
u:1035580,3,2668831,1
u:2042125,1,19525,1
u:2352631,1,29863,2
u:956216,1,12195,2
u:2087869,3,14835437,1
u:2305998,1,16019,1
u:2164371,1,15765,1
u:2140453,3,5415569,1
u:2218915,1,30401,1
u:2289631,2,3332,1
u:2352674,1,17033,1
d:31b74aa4d2646ae4d0a0312097bd711cecd07364,1,6590,1
u:2341185,3,14812833,1
u:2330876,2,3286,1
u:2281403,3,1374812,1
u:2322834,1,15615,1
u:313299,1,5358,1
u:2327893,3,1362226,1
u:2353610,1,30993,1
u:2242349,3,14998577,1
u:2290417,3,1136541,5
u:2355062,1,30637,1
u:2331349,1,11883,1
u:1358596,3,1923195,1
u:870066,1,18643,3
u:169833,1,147,1
u:2330096,3,12401045,1
u:2316799,1,25047,1
u:2197982,1,10785,1
u:1062162,3,14973173,1
u:1037366,3,5786829,1
u:2353038,1,19257,1
u:781238,1,30935,1
u:2175948,3,2464811,1
d:5383736e59b8586e3f57f54cec1a31fbc6878015,3,2834435,1
u:2231911,1,8887,1
u:2127760,3,5415569,1
u:2257463,1,262,1
u:1389322,1,28045,1
u:1291586,2,2566,1
u:2179926,1,7640,1
u:519902,1,10687,1
u:2168628,1,3202,1
u:625104,1,29899,5
u:2002949,1,9111,2
u:2231612,1,200,1
u:1247770,1,20975,1
u:545372,2,3492,1
u:729114,3,5415569,1
u:2352567,1,30997,1
u:2206965,1,12749,1
u:2229031,3,12459283,1
u:2151143,3,169388,1
u:1287780,2,2100,1
u:2027027,1,8634,1
u:2353256,3,14982243,1
u:686996,1,2138,2
d:9403a260-3758-38b7-b054-bae80bcc73b7,1,24237,1
u:2057074,1,1626,1
d:a9823dd7-6039-3818-812e-8055050a207c,3,14977811,1
u:2301104,1,7566,1
u:436856,3,2703421,1
u:688792,1,6840,3
u:452494,3,12584715,1
u:1212396,3,6072151,1
u:2124542,2,6647,1
u:2220463,1,138,2
d:630492dc-527c-3dc6-bc38-b87b7eaa774a,3,14973115,1
u:2316405,3,933419,2
u:2096366,3,2660937,1
u:657766,2,6063,2
u:2249873,1,24405,2
d:4bb3474b-21ba-3b5b-81ca-1aa8ccdbddf2,3,2579485,1
u:787228,3,3053777,1
d:1d44e816-8a68-31c0-9ec1-75ef20cdb25a,1,2572,1
u:18604,1,28875,1
u:2078379,1,5752,1
u:2346925,1,18825,1
u:641106,1,30291,1
u:1273582,1,299,1
u:1437676,1,15827,1
u:1238294,1,8132,1
u:2187216,1,7634,1
u:662446,1,8731,1
u:20056626,1,20893,1
u:2350623,3,2511029,1
u:2310149,1,21017,1
u:714504,1,22261,1
d:086513758a0ec2ebbc631c28643c8c00f91ceb11,1,30989,1
u:2330352,3,14281399,1
u:957166,1,22651,1
u:504546,1,27881,1
u:2172036,1,16027,1
u:2118754,3,2659187,1
d:1c452bb0-0792-3b9a-b531-86584d4d8e36,1,15989,1
u:2022516,1,28839,2
u:2062645,1,30191,1
u:2038909,1,24881,2
u:388871,1,21169,1
u:711006,1,25701,2
u:2354550,2,6297,1
u:2343380,3,14978145,1
u:2348277,1,399,1
u:2333600,1,22187,1
u:933354,1,2970,1
u:2015629,3,1933941,1
u:2104180,1,30993,1
u:2314995,1,2880,1
u:2279349,1,1706,1
d:12a4b644-6c22-3218-86b3-c627b28d3d0e,3,14348175,1
u:2069084,1,20329,1
u:2188588,1,1998,3
u:2352427,1,302,2
u:2201168,1,31081,1
u:2173853,1,169,1
u:2094395,1,29137,1
u:1235030,1,14051,1
u:2354719,3,3061681,1
u:1124570,3,1135157,1
